MONTH,DAY,STID,TMAX,TMIN,TAVG,DMAX,DMIN,DAVG,HMAX,HMIN,HAVG,VDEF,9AVG,HDEG,CDEG,HTMX,WCMN,PDIR,PDFQ,SDIR,SDFQ,WSMX,WSMN,WSPD,WDEV,WMAX,2MAX,2MIN,2AVG,2DEV,PMAX,PMIN,PAVG,MSLP,AMAX,ATOT,RAIN,RNUM,RMAX
4,23,ELRE,60.48,53.71,55.98,59.38,52.35,54.57,98.88,90.99,95.05,0.76,55.82,7.91,0,-996,-996,0,37.85,1,27.78,20.29,2.3,10.09,3.4,27.98,14.89,0,7.17,2.68,28.65,28.51,28.56,30.02,310.65,5.22,2.47,83,3.24
4,24,ELRE,67.48,51.58,57.97,56.11,50.95,52.83,99.17,60.84,84.25,3.02,57.99,5.47,0,-996,-996,-996,-999,-996,-999,8.35,0,4.13,1.78,15.35,6.96,0,1.87,2.05,28.53,28.35,28.45,29.9,1258.76,21.01,0,0,0
4,25,ELRE,78.22,47.61,62.27,57.4,45.64,52.4,100,40.07,73.69,6.74,62.98,2.08,0,-996,45.03,0,30.11,15,24.73,25.39,0,9.45,5.87,34.49,19.42,0,5.68,5.57,28.66,28.34,28.45,29.91,1002.73,28.27,0,0,0
4,26,ELRE,75.54,45.03,60.94,53.9,40.21,46.86,96.44,31.52,65.22,8.46,62.35,4.71,0,-996,41.65,8,48,9,11.27,17.49,0,8.28,3.7,21.99,13.35,0,4.72,4.16,28.74,28.47,28.63,30.09,1176.99,27.34,0.01,1,0.12
4,27,ELRE,80.42,51.6,66.31,57.39,43.97,48.8,76.31,31.1,55.24,11.24,66.67,0,1.01,80.13,-996,1,30.9,8,21.18,24.9,2.83,14.04,4.76,32.44,18.72,0,9.7,4.7,28.51,28.3,28.39,29.84,1004,28.62,0,0,0
4,28,ELRE,80.35,46.06,63.44,66.49,41.57,53.46,87.86,53.94,70.87,6.69,63.19,1.8,0,82.13,42.48,7,31.94,3,20.14,25.28,2.48,13.45,6.31,34.85,18.88,0,9.37,5.61,28.5,28.25,28.39,29.84,1013.38,27.08,0,0,0
4,29,ELRE,73.2,56.07,62.46,64.96,55.58,59.57,99.87,74.57,90.65,2.06,62.3,0.37,0,-996,-996,8,36.81,0,34.03,22.73,3.95,12.96,4.46,31.5,17.34,1.69,9.47,3.43,28.54,28.27,28.43,29.89,726.76,7.44,0.04,4,0.12
4,30,ELRE,57.65,52.43,55.26,57.45,52.01,54.99,100,95.31,99.02,0.15,55.12,9.96,0,-996,-996,15,38.85,0,28.46,18.77,0,6.31,3.42,28.21,13.57,0,4.48,2.85,28.5,28.3,28.41,29.86,385.79,4.26,0.67,29,0.84
5,1,ELRE,72.72,53.17,59.43,68.37,53.17,57.83,100,76.62,94.8,1.1,59.7,2.06,0,-996,-996,1,27.21,7,13.78,22.32,0.32,7.61,3.84,28.27,16.39,0,4.5,3.62,28.49,28.35,28.43,29.89,538.96,7.96,0.05,5,0.12
5,2,ELRE,61.32,51.35,56.73,61.14,50.54,54.23,99.85,82.05,91.57,1.39,56.5,8.66,0,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,33.33,18.54,0,6.66,4.55,28.67,28.47,28.58,30.04,641.43,11.36,0.02,2,0.12
5,3,ELRE,66.97,51.89,57.13,62.28,51.63,56.14,99.77,81.05,96.56,0.6,57.15,5.57,0,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,16.65,0,3.88,3.85,28.57,28.42,28.51,29.97,724.87,5.07,1.06,46,0.96
5,4,ELRE,66.9,52.02,58.54,56.38,51.11,54.71,99.28,64.6,88.13,2.34,58.98,5.54,0,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,8.04,0,2.66,2.51,28.57,28.43,28.51,29.96,998.95,16.66,0,0,0
5,5,ELRE,77.5,51.89,65.73,66.33,50.95,60.11,97.77,64.92,83.02,4.37,65.5,0.3,0,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,22.1,0,7.01,4.02,28.5,28.31,28.41,29.86,1049.37,26.43,0.24,6,1.08
5,6,ELRE,83.08,58.01,69.67,69.93,55.54,62.6,94.03,56.97,79.34,6.08,69.7,0,5.55,86.22,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,13.99,0,7.1,3.26,28.48,28.39,28.43,29.89,1036.51,23.88,0,0,0
5,7,ELRE,81.3,60.17,70.76,68.08,58.4,64.94,98.33,62.32,82.75,5.05,70.66,0,5.74,84.05,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,16.14,0,8.26,4.24,28.55,28.33,28.44,29.9,1091.48,21.67,0.01,1,0.12
5,8,ELRE,70.45,57.29,62.56,61.97,55.37,58.71,99.47,71.79,87.84,2.66,62.49,1.13,0,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,18.57,0,8.09,4.4,28.43,28.17,28.27,29.72,809.09,14.79,4.24,54,4.32
5,9,ELRE,58.93,41.92,49.97,56.69,38.9,43.82,95.37,69.17,79.53,2.47,49.67,14.58,0,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,19.17,0,10.97,3.27,28.7,28.37,28.56,30.02,727.8,12.17,0.01,1,0.12
5,10,ELRE,61.5,38.92,50.8,49.26,37.91,44.46,98.69,53.15,80.76,2.95,50.65,14.79,0,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,11.44,0,5.15,3.93,28.72,28.58,28.65,30.12,1102.51,20.63,0.56,46,0.36
5,11,ELRE,59.45,46.19,52.13,51.66,45.52,49.28,98.89,73.23,90.52,1.43,52.49,12.18,0,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,8.06,0,2.96,2.44,28.59,28.42,28.49,29.95,747.7,11.15,0.14,12,0.24
5,12,ELRE,73.76,45.05,58.87,54.1,43.88,48.57,98.94,36.52,73.16,6.21,60.14,5.59,0,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,7.9,0,2.29,2.41,28.47,28.39,28.43,29.89,1209.78,26.13,0,0,0
5,13,ELRE,81.99,48.43,66.71,63.14,44.8,56.51,96.29,46.78,72.17,8.07,67.69,0,0.21,82.81,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,20.4,0,6.34,4.9,28.48,28.4,28.44,29.9,1049.34,28.41,0.18,7,0.96
5,14,ELRE,82.81,59.5,69.93,62.42,54.82,58.67,91.04,41.92,69.97,9.04,70.5,0,6.16,83.15,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,13.66,0,6.59,3.58,28.52,28.45,28.48,29.94,1026.48,-996,0,0,0
5,15,ELRE,86.86,58.51,72.88,65.93,56.21,62.11,93.03,43.57,71.67,9.81,73.22,0,7.69,88.52,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,13.24,0,7.42,3.08,28.53,28.45,28.49,29.95,1012.83,30.17,0,0,0
5,16,ELRE,86.02,62.29,73.48,68.85,60.72,64.32,95.17,49.01,75.19,8.59,73.4,0,9.16,88.9,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,14.64,1.53,8.6,3.12,28.5,28.36,28.45,29.9,1052.48,29.72,0,0,0
5,17,ELRE,82.2,65.59,73.5,69.47,62.41,65.96,93.67,60.51,78.11,6.77,73.42,0,8.89,85.45,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,19.35,6.84,12.98,3.08,28.37,28.2,28.28,29.73,1119.35,19.44,0,0,0
5,18,ELRE,73.58,51.69,66.85,68.95,50.07,63.01,97.12,72.2,87.62,2.88,67.28,2.36,0,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,24.94,0,11.22,3.91,28.29,28.07,28.17,29.62,873,11.02,1.62,32,3.24
5,19,ELRE,74.25,48.22,62.22,58.19,46.86,53.43,96.3,50.46,74.99,5.79,63.12,3.77,0,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,15.24,0,4.02,3.77,28.53,28.27,28.44,29.9,1054.12,31.14,0,0,0
5,20,ELRE,77.7,54,63.24,73.66,53.16,61.14,99.69,79.02,93.05,1.59,63.82,0,0.85,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,25.68,0,8.37,5.33,28.49,28.09,28.28,29.73,627.91,5.87,2.59,40,2.64
5,21,ELRE,74.71,59.79,65.77,62.43,43.41,53.84,99.25,33.36,69.84,7.38,66.03,0,2.25,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,24.67,0,13.18,5.71,28.17,28,28.06,29.5,1090.33,27.03,3.23,66,4.2
5,22,ELRE,84.33,48.36,68.57,73.71,46.22,62.75,96.48,67.54,82.25,4.81,69.83,0,1.34,90.37,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,15.81,0,5.86,5.22,28.4,28.14,28.27,29.72,1051.5,20.82,0,0,0
5,23,ELRE,83.37,68.31,74.93,72.87,66.38,70.05,99.09,65.25,85.48,4.72,75.15,0,10.84,88.25,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,18.01,0,8.07,5.36,28.51,28.4,28.46,29.92,822.36,14.06,0.01,1,0.12
5,24,ELRE,83.28,64.31,73.87,75.07,62.76,69.61,97.55,70.63,87.06,4.11,74,0,8.8,89.14,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,18.84,0,9.52,4.27,28.58,28.39,28.48,29.93,992.89,15.11,0.73,36,1.08
5,25,ELRE,82.09,63.14,71.75,72.95,61.31,67.38,99.48,71.56,86.78,4.12,71.67,0,7.62,87.51,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,18.52,0,10.11,3.76,28.62,28.44,28.51,29.97,987.46,19.98,0.61,17,1.8
5,26,ELRE,80.96,63.99,72.28,69.85,62.61,67.08,98.99,66.94,84.55,4.78,72.2,0,7.47,84.31,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,15.53,3.38,8.82,2.76,28.6,28.43,28.52,29.98,1006.18,21.48,0,0,0
5,27,ELRE,82.87,68.9,75.38,71.43,65.95,68.61,91.39,66.91,79.96,6.36,75.25,0,10.88,87.65,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,19.3,5.29,12.21,3.55,28.44,28.25,28.35,29.8,1134.39,23.9,0,0,0
5,28,ELRE,84.49,65.17,74.2,73.15,62.87,68.61,93.74,66.09,83.17,5.27,74.15,0,9.83,90.64,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,18.81,5.23,12.6,3.39,28.27,28.14,28.21,29.66,1073.89,22.64,0.69,7,3.48
5,29,ELRE,71.49,56.86,64.07,66.6,56.41,61.11,98.69,68.03,90.58,2.11,64.55,0.82,0,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,14.48,0,4.65,3.93,28.49,28.24,28.35,29.81,965.39,11.73,0.09,9,0.12
5,30,ELRE,80.01,52.43,66.61,61.5,47.37,54.04,99.32,33.18,69.34,9.05,68.47,0,1.22,79.41,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,8.19,0,2.57,2.47,28.58,28.48,28.53,29.99,1031.05,31.49,0,0,0
5,31,ELRE,84.22,56.14,70.74,64.31,52.81,59.11,94.1,40.22,70.05,9.75,72.42,0,5.18,84.34,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,7.5,0,2.4,2.03,28.6,28.48,28.54,30,1044.05,28.91,0,0,0
6,1,ELRE,84.83,62.26,70.78,71.74,59.51,64.05,96.8,50.53,80.72,5.86,71.6,0,8.54,90.54,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,17.15,0,4.12,3.46,28.6,28.43,28.5,29.96,1058.95,18.93,0.46,9,2.16
6,2,ELRE,86.56,62.98,74.07,67.57,62.21,65.16,98.09,46.76,76.5,8.42,74.44,0,9.77,88.42,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,8.15,0,2.78,2.15,28.53,28.44,28.49,29.95,1074.9,28.76,0,0,0
6,3,ELRE,85.26,64.83,74.06,71.87,63.95,68.19,98.33,59.44,83.34,5.78,74.31,0,10.05,90.75,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,12.46,0,4.69,3.29,28.53,28.42,28.49,29.94,1106.65,22.13,0,0,0
6,4,ELRE,85.93,63.16,74.26,72.87,62.49,67.8,98.74,58.44,81.8,6.34,74.3,0,9.54,92.52,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,16.69,0,7.44,4.32,28.57,28.39,28.47,29.92,1197.73,24.24,0.36,11,0.84
6,5,ELRE,87.3,68.41,75.16,72.17,63.73,69.03,98.43,49.85,83.23,6.13,75.03,0,12.85,92.15,-996,-996,-999,-996,-999,-996,-996,-996,-996,30.91,16.88,0,4.95,2.86,28.47,28.34,28.41,29.86,1179.9,-996,0,0,0
6,6,ELRE,72.05,63.64,67.78,69.07,62.31,66.11,98.79,83.58,94.48,1.32,67.86,0,2.85,-996,-996,0,28.2,15,17.67,17.62,0.38,6.61,3.29,23.47,12.1,0,3.44,3.16,28.4,28.31,28.35,29.8,800.17,8.05,1.06,38,1.68
6,7,ELRE,85.42,65.21,73.94,69.37,62.95,65.96,98.97,48.19,78.67,7.53,74.51,0,10.32,87.54,-996,-996,-999,-996,-999,13.38,0,7.59,3.38,19.44,9.6,0,4.77,3.11,28.41,28.35,28.38,29.83,1128.21,27.73,0,0,0
6,8,ELRE,87.66,61.93,75.23,68.63,61.32,65.56,99.27,43.93,75,9.47,76.51,0,9.79,89.61,-996,-996,-999,-996,-999,9.27,0,5.38,2.39,13.59,6.79,0,2.48,2.29,28.46,28.36,28.41,29.86,1026.55,30.24,0,0,0
6,9,ELRE,81.59,60.57,69.69,70.24,53.55,63.63,99.17,60.08,81.75,4.69,69.69,0,6.08,83.98,-996,0,34.72,7,14.58,29.48,2.49,12.82,5.79,50.78,21.23,0,8.73,4.57,28.84,28.4,28.6,30.07,1199,17.07,0.67,11,2.04
6,10,ELRE,76.64,55.85,65.53,56.09,43.9,50.49,90.91,34.54,62.14,9.5,66.31,0,1.24,-996,-996,0,27.84,2,26.74,18.21,1.55,9.26,4.48,26.53,13.56,0,5.91,4.11,28.94,28.78,28.86,30.34,1077.17,30.96,0,0,0
6,11,ELRE,79.86,55.98,68.12,60.67,50.55,54.86,94.46,39.19,66.35,9.62,68.79,0,2.92,-996,-996,8,46.3,7,42.59,16.97,0.43,9.34,4.46,23.96,12.51,0,5.51,4.49,28.79,28.51,28.65,30.11,1016.01,29.02,0.23,4,1.08
6,12,ELRE,79.54,56.48,68.08,62.46,49.9,57.16,98.35,40.08,71.6,8.01,69.36,0,3.01,-996,-996,15,43.49,0,16.36,22.75,0,9.65,4.7,35.14,16.4,0,5.95,4.34,28.66,28.51,28.61,30.07,1054.35,29.54,0.43,8,1.32
6,13,ELRE,80.67,52.88,68.28,57.83,50.72,54.43,96.4,38.79,64.93,10.21,69.13,0,1.78,80.56,-996,6,31.85,7,30,15.81,0.91,7.55,3.33,20.24,10.6,0,4.18,3.33,28.72,28.54,28.64,30.1,1053.97,30.79,0,0,0
6,14,ELRE,87.31,64.06,74.94,70.54,54.08,63.93,83.68,54.75,69.23,9.81,74.91,0,10.69,92.11,-996,7,50,8,42.71,27.96,9.76,18.64,4.76,37.49,20.89,6.58,13.53,3.72,28.55,28.27,28.39,29.85,1057.74,23.95,0,0,0
6,15,ELRE,88.14,64.45,78.3,74.06,62.23,69.44,97.53,61.85,74.98,9.01,78.38,0,11.3,97,-996,8,30.07,7,24.83,36.22,1.38,13.79,4.81,48.97,24.72,0,9.65,3.77,28.44,28.26,28.34,29.79,1123.13,22.21,0.44,23,1.2
6,16,ELRE,77.43,62.46,68.04,67.55,62.08,64.5,98.93,64.97,89.05,2.87,68.41,0,4.94,-996,-996,13,17.62,0,16.48,15.67,0.13,6.51,3.37,20.83,11.68,0,3.06,3.29,28.49,28.31,28.42,29.88,1017.13,13.65,0.32,30,0.24
6,17,ELRE,83.91,59.32,72,68.01,59.04,64.46,99.56,52.36,79.49,6.96,72.92,0,6.62,85.87,-996,-996,-999,-996,-999,12.07,0,5.12,2.45,17.76,9.12,0,2.12,2.48,28.53,28.42,28.46,29.92,1201.93,28.21,0.01,1,0.12
6,18,ELRE,88.14,64.09,76.53,70.07,58.97,66.15,98.27,45.51,73.3,10.35,77.23,0,11.12,91.43,-996,8,36.76,9,32.35,24.05,0,8.12,4.11,33.62,16.36,0,4.45,3.85,28.51,28.32,28.42,29.88,1089.39,28.76,0.34,6,1.56
6,19,ELRE,85.33,61.34,73.05,70.89,60.65,65.21,97.99,52.45,78.5,7.31,73.82,0,8.34,88.08,-996,-996,-999,-996,-999,20.11,0.04,6.05,3.47,37.92,14.13,0,3.48,2.7,28.47,28.23,28.34,29.79,999.91,25.82,0.16,16,0.12
6,20,ELRE,91.6,63.95,79.84,77.93,63.09,72,99.04,59.29,78.57,9.04,80.37,0,12.77,106.73,-996,7,48.39,8,39.78,17.75,0,11.22,4.04,24.27,12.78,0,7.31,3.85,28.33,28.24,28.28,29.73,1060.04,28.84,0,0,0
6,21,ELRE,94.35,78.22,85.21,77.69,72.73,75.21,91.8,56.1,73.27,12.08,85.33,0,21.29,110.16,-996,8,81.25,9,12.85,30.33,13.96,20.98,4.38,42.68,22.41,9.42,15.24,3.41,28.31,28.21,28.25,29.7,1005.69,30.43,0,0,0
6,22,ELRE,89.73,73.26,80.37,75.97,68.96,72.47,93.8,57.49,77.69,8.44,80.53,0,16.49,99.59,-996,8,75.35,7,12.85,26.13,7.97,16.88,4.05,35.08,19.44,3.44,12.16,3.25,28.4,28.28,28.35,29.8,1169.96,20.07,0,0,0
6,23,ELRE,84.36,63.81,73.46,73.93,55.79,67.61,98.16,57.24,83.18,5.35,73.88,0,9.08,87.51,-996,0,24.54,15,20.07,24.29,0,8.42,4.56,42.23,16.77,0,4.79,4.03,28.45,28.28,28.35,29.8,1148.92,21.82,0.73,18,1.68
6,24,ELRE,84.88,56.91,70.94,64.68,54.14,59.11,95.09,35.27,69.98,9.75,72.33,0,5.9,84.16,-996,7,20.64,15,10.68,11.64,1.28,6.3,1.95,17.46,8.46,0,2.61,2.35,28.52,28.37,28.46,29.92,1036.11,32.02,0,0,0
6,25,ELRE,89.17,64.33,76.97,70.78,63.45,68.19,99.07,49.74,76.73,9.08,77.23,0,11.75,94.3,-996,8,48.08,7,40.07,17.33,2.07,8.85,3.1,23.53,12.37,0,5.63,2.93,28.54,28.45,28.49,29.95,1007.51,30.06,0.01,1,0.12
6,26,ELRE,89.44,70.56,79.86,73.46,67.81,70.43,96.16,51.34,74.69,10.03,79.79,0,15,96.71,-996,8,63.19,7,31.6,19.69,6.95,11.49,3.16,26.15,14.71,4.17,8.06,2.63,28.66,28.51,28.59,30.05,1131.26,30.24,0,0,0
6,27,ELRE,90.21,70.02,79.82,74.67,68.62,71,95.39,53.26,76.23,9.58,79.8,0,15.11,97.74,-996,8,71.88,7,20.49,19.95,6.16,12.4,3.46,28.57,14.84,2.77,8.69,3,28.69,28.58,28.64,30.1,1029.57,28.58,0,0,0
6,28,ELRE,92.14,70.9,81.45,74.52,68.63,71.29,96.46,48.14,73.7,11.47,81.64,0,16.52,101.32,-996,8,41.67,9,27.78,16.7,6.97,11.07,2.62,25.05,12.51,3.37,7.56,2.47,28.66,28.56,28.61,30.08,998.05,30.06,0,0,0
6,29,ELRE,94.95,67.98,82.64,73.29,65.06,69.33,95.77,39.36,67.58,14.97,83.34,0,16.46,100.65,-996,8,29.35,6,17.39,12.19,0.4,6.58,2.45,16.66,8.42,0,3.52,2.35,28.64,28.52,28.59,30.06,1005.02,28.44,0,0,0
6,30,ELRE,87.96,69.75,78.15,72.32,65.75,69.33,99.18,52.7,76.55,9.08,78.19,0,13.85,92.92,-996,7,55.21,6,35.42,13.52,3.26,8.14,2.44,19.15,9.69,0,4.71,3.23,28.62,28.53,28.58,30.04,1052.66,29.86,0,0,0
7,1,ELRE,88.23,67.3,78.09,71.64,65.99,68.51,97.23,50.23,74.68,9.83,78.16,0,12.77,92.66,-996,7,48.26,6,30.9,15.22,3.21,8.38,2.43,21.56,10.95,0,4.97,3.1,28.59,28.48,28.54,30,1154.37,29.13,0,0,0
7,2,ELRE,92.07,71.29,79.82,73.76,64.67,69.83,96.21,45.58,73.76,10.7,80.02,0,16.68,99.59,-996,7,40.28,8,34.03,20.56,4.59,11.7,3.31,25.86,14.52,0,8,3,28.51,28.38,28.46,29.92,1131.83,24.86,0,0,0
7,3,ELRE,90.01,71.85,79.72,75,68.51,70.95,92.22,54.33,75.58,9.29,79.71,0,15.93,100.43,-996,8,46.18,7,27.43,17.83,6.38,12.12,2.68,28.79,12.92,1.9,8.5,2.31,28.46,28.37,28.42,29.87,1154.58,21.54,0,0,0
7,4,ELRE,91.04,71.76,81.18,75.45,69.91,72.28,94.54,53.7,75.8,9.92,81.12,0,16.4,100.21,-996,8,61.81,7,35.76,19.6,6.65,13.34,2.88,26.82,14.56,2.48,9.52,2.54,28.5,28.39,28.44,29.9,1072.07,26.55,0,0,0
7,5,ELRE,91.92,71.94,81.6,76.42,70.17,73.12,94.43,55.3,76.85,9.71,81.61,0,16.93,102.35,-996,7,43.06,8,38.54,17.63,2.63,10.9,2.81,24.11,13.14,0,7.49,2.74,28.62,28.49,28.55,30.01,1145.23,27.06,0,0,0
7,6,ELRE,87.82,65.95,76.29,72.41,63.78,68.07,97.44,45.75,77.93,8.22,77.32,0,11.88,91.58,-996,-996,-999,-996,-999,24.99,0,5.8,3.87,33.17,17.21,0,2.49,3.4,28.71,28.57,28.63,30.1,1334.42,22.37,0.12,10,0.24
7,7,ELRE,91.62,66.27,79.05,73.24,65.56,69.81,98.8,46.06,75.99,10.16,80.21,0,13.94,98.55,-996,-996,-999,-996,-999,24.23,0,4.55,3.21,33.69,17.3,0,1.37,2.51,28.62,28.48,28.55,30.01,1078.46,27.58,0,0,0
7,8,ELRE,91.29,68.36,77.71,74.21,67.5,70.47,97.79,54.62,80.15,7.79,77.86,0,14.83,100.68,-996,8,46.32,7,41.18,20.31,0.05,7.96,4.13,27.04,14.8,0,4.3,3.97,28.54,28.41,28.47,29.93,1269.2,22.04,0,0,0
7,9,ELRE,93.67,70.16,82.02,76.8,68.44,72.69,95.31,54.6,75.28,10.97,82.15,0,16.91,107,-996,7,48.96,8,40.28,17.45,5.4,9.67,2.77,24.76,12.92,0,6.08,3.17,28.5,28.41,28.44,29.9,981.84,28.36,0,0,0
7,10,ELRE,94.37,73.83,84.31,77.06,71.94,74.83,97.02,53.21,75.17,11.62,84.64,0,19.1,108.02,-996,7,34.41,4,19,13.22,0.02,6.81,2.35,18.19,8.72,0,3.2,2.68,28.64,28.5,28.56,30.02,1089.93,28.18,0,0,0
7,11,ELRE,89.69,63.14,78.51,74.21,59.67,66.74,97.82,40.83,70.34,11.56,80.13,0,11.41,92.23,-996,-996,-999,-996,-999,14.63,0,6.53,3.54,18.79,9.8,0,3.35,3.27,28.68,28.52,28.6,30.06,988.02,26.73,0.01,1,0.12
7,12,ELRE,88.79,60.96,75.28,67.91,59.3,63.24,97.56,40.85,70.06,11.57,77.42,0,9.88,90.56,-996,-996,-999,-996,-999,11.78,0,4.45,2.87,16.59,7.61,0,1.79,2.3,28.56,28.46,28.52,29.98,1006.26,30.57,0,0,0
7,13,ELRE,88.56,61.27,75.84,70.29,59.93,65.44,98.27,38.9,73.47,10.35,77.74,0,9.91,92.13,-996,-996,-999,-996,-999,12.61,0,5.27,2.85,18.05,8.28,0,2.25,2.66,28.58,28.49,28.53,29.99,1116.61,26.77,0,0,0
7,14,ELRE,89.89,66.74,78.57,74.71,64.58,69.85,96.8,55.21,76.39,9.33,79.72,0,13.31,97.8,-996,-996,-999,-996,-999,14.08,0,6.87,4.11,22.57,9.76,0,3.53,3.54,28.58,28.49,28.54,30,1156.29,25.76,0,0,0
7,15,ELRE,91.98,63.57,78.25,71.75,62.79,68.38,98.74,45.47,74.66,10.66,79.66,0,12.77,97.7,-996,13,14.89,15,14.12,8.84,0.14,5.06,1.71,12.57,6.12,0,1.49,1.75,28.53,28.4,28.47,29.93,1122.31,27.95,0,0,0
7,16,ELRE,98.29,68.92,85.14,72.81,65.01,69.64,96.31,34.2,63.74,18.44,85.75,0,18.61,107.89,-996,8,44.91,7,25.26,15.32,1.68,8.12,3,21.92,10.67,0,4.85,2.88,28.5,28.42,28.46,29.92,1192.1,27.85,0,0,0
7,17,ELRE,96.17,75.34,85.86,74.79,68.75,70.7,82.56,42.37,62.2,17.47,85.99,0,20.76,104.93,-996,8,59.03,9,26.04,22.59,8.29,14.43,3.43,40.71,16.05,4.93,10.12,2.85,28.51,28.42,28.47,29.93,992.94,28.63,0,0,0
7,18,ELRE,96.22,75.6,85.75,73.04,68.2,70.01,82.72,42.9,60.89,17.88,85.72,0,20.91,104.17,-996,8,68.75,7,19.79,24.96,11.79,17.69,3.41,33.24,18.59,7.67,12.73,2.72,28.49,28.35,28.42,29.88,974.25,29.35,0,0,0
7,19,ELRE,96.4,77.02,86.16,72.57,64.83,68.51,77.33,37.12,57.49,19.65,86.16,0,21.71,102.07,-996,8,54.86,7,29.51,24,11.75,17.27,3.11,33.11,17.82,7.59,12.49,2.5,28.45,28.37,28.41,29.87,989.1,29.62,0,0,0
7,20,ELRE,96.67,74.68,85.18,72.56,61.29,67.67,79.43,32.42,58.21,19.18,85.38,0,20.68,102.73,-996,8,61.46,7,20.14,24.76,7.03,16.27,4.56,33.69,18.07,3.72,11.58,3.73,28.44,28.36,28.41,29.86,992.26,29.93,0,0,0
7,21,ELRE,98.8,69.49,84.56,71.19,62.63,67.3,90.43,33.21,59.47,19.36,85.44,0,19.15,103.97,-996,8,28.77,9,21.75,19.33,1.93,10.04,4.16,26.66,14.48,0,6.54,3.59,28.54,28.4,28.45,29.91,965.01,29.17,0,0,0
7,22,ELRE,87.13,64.87,76.63,70.56,56.71,64.22,95.21,36.28,68.2,11.24,77.15,0,11,88.36,-996,0,41.67,2,32.99,19.82,3.02,12.77,4.39,26.82,14.05,0,8.04,4.21,28.75,28.54,28.65,30.12,1095.18,23.45,0,0,0
7,23,ELRE,84.87,54.01,71.02,60.49,50.32,55.49,96.07,32.25,62.08,12.1,73.15,0,4.44,83.36,-996,1,27.54,2,22.1,13.81,1.32,6.97,2.87,24.18,9.94,0,3.54,3.15,28.8,28.68,28.74,30.21,1010.98,30.46,0,0,0
7,24,ELRE,86.79,49.64,70.87,61.28,48.03,54.54,96.91,28.6,61.53,13.11,73.51,0,3.22,85.08,-996,-996,-999,-996,-999,9.7,0,4.42,2.12,14.39,6.85,0,1.97,1.69,28.78,28.62,28.69,30.16,1015.72,29.93,0,0,0
7,25,ELRE,87.75,58.14,73.53,59.96,52.77,56.94,92.71,33.66,60.18,13.81,74.39,0,7.94,86.6,-996,7,47.92,8,34.03,16.84,4.73,9.24,2.86,22.66,12.69,0,5.44,3.42,28.72,28.59,28.66,30.12,1039.09,29.44,0,0,0
7,26,ELRE,88.81,59.56,74.27,61.35,54.37,57.81,85.11,35.59,59.05,13.74,74.78,0,9.18,87.96,-996,7,47.57,8,34.03,16.41,3.21,9.77,2.48,22.15,12.22,0,5.99,3.08,28.71,28.63,28.68,30.14,1029.9,24.34,0,0,0
7,27,ELRE,91.83,59.59,77.16,63.41,57.04,60.14,92.12,34.29,59.31,15.77,77.68,0,10.71,91.72,-996,7,57.29,8,38.54,15.79,4.09,9.89,2.85,23.24,11.77,0,5.76,3.77,28.72,28.6,28.66,30.13,1109.23,27.35,0,0,0
7,28,ELRE,95.47,66.49,82.11,70.19,59.63,63.62,83.71,32.7,56.43,18.91,82.14,0,15.98,98.41,-996,7,45.49,8,37.15,21.5,6.26,13.17,4.07,30.04,15.95,0,8.96,3.83,28.63,28.47,28.55,30.01,1059.97,27.58,0,0,0
